trans_date_trans_time,merchant,category,amt,city,state,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
2019-12-29T19:29:45Z,Terry Lt,home,67.44,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,1982-02-11,a1ea69fd0ed6edcff48ee0afa56fcd09,42.062151,-100.565733,0
2020-07-16T19:42:21Z,Mohr-Baye,shopping_net,145.97,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,2c0481c068e560d7a393acb80cd04c0f,38.962329,-109.709957,0
2019-02-12T16:18:52Z,Rau-Grant,kids_pets,151.31,Riverton,WY,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11,329ac2b317f2bc3e6b1cfc122c532e6d,43.292299,-108.951221,0
2020-01-06T08:43:51Z,Cartwright-Harris,grocery_pos,112.5,Eugene,OR,44.0385,-123.0614,191096,"Scientist, physiological",1964-04-06,970f122ae517b8fcec6f020b921b9bae,44.021209000000006,-122.475493,0
2020-04-17T23:53:41Z,Roberts-Beahan,misc_pos,5.91,Manville,WY,42.73,-104.7024,241,Educational psychologist,1980-12-16,ce5b6b874b81ddd5f81f09a3c9340ba8,43.355149,-105.083283,0
2020-07-13T17:43:11Z,"Lehner, Mosciski and King",misc_net,81.36,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,964cd56302b4e8fdcef8a4544654549a,46.811273,-116.328612,0
2020-05-30T20:35:42Z,"Yost, Block and Koepp",misc_pos,55.35,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,8b7a0f17c0ad1284bef3fc9e8070e995,49.212082,-118.091446,0
2019-04-25T13:06:33Z,Spencer-Runolfsson,misc_pos,7.97,Pueblo,CO,38.2352,-104.66,151815,Further education lecturer,1988-01-04,230515444bcb88b0f2aebd291d7c0b59,37.35362,-104.818836,0
2019-10-28T09:55:54Z,Bins-Rice,gas_transport,63.21,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,e649cc422294e5153f7856ad28644c5e,37.695539,-90.015304,0
2019-10-08T23:08:13Z,Hermann and Sons,shopping_pos,9.86,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,3177cec0265bf0e1ba7dc2e404c56afa,37.808765,-90.683764,0
2020-11-14T15:47:23Z,Tillman LLC,travel,7.05,Monitor,WA,47.4852,-120.4158,584,Medical technical officer,1969-03-20,92c82ebf5c36fd62a52e785e771b60e6,48.108789,-120.304127,0
2019-07-04T08:03:27Z,Douglas-White,entertainment,129.9,Valentine,NE,42.8062,-100.6215,4005,Network engineer,1945-03-15,da8ce55942a32b2d9fbec312ece7f06b,43.720589,-100.467305,0
2020-07-05T13:35:11Z,Hoppe-Parisian,kids_pets,9.23,Redford,MO,37.3272,-91.0243,241,Investment analyst,1974-10-27,3834046febf34139acd5d030850183a5,37.824917,-91.57013,0
2019-12-02T22:31:57Z,"Brown, Homenick and Lesch",health_fitness,45.68,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,1986-02-17,de1af442a33d837b19a8f35c359583f8,42.96954,-107.971601,0
2019-08-21T05:57:31Z,Ruecker Group,misc_net,5.23,Kirk,CO,39.6171,-102.4776,207,Network engineer,1955-12-04,b1d251f2382e2e715cfcebb7010e32df,40.004363,-103.437657,0
2020-06-20T15:16:34Z,Kulas Group,health_fitness,23.76,Mound City,MO,40.1362,-95.2138,1631,Architect,1953-01-20,b7816cd41bbfa7c152128cd555285312,39.805114,-96.120525,0
2020-11-17T20:52:09Z,"Lowe, Dietrich and Erdman",kids_pets,149.75,Stayton,OR,44.8021,-122.7624,9587,"Engineer, biomedical",1968-03-24,64b1ea5d57292b1daa310b0f46f1d93d,44.206308,-122.012763,0
2020-02-09T17:40:19Z,Conroy-Em,food_dining,50.62,Lowell,OR,43.92100000000001,-122.7806,1420,Systems analyst,1965-11-11,e361d130942f0a1a9ba84c71009fe586,43.709739,-122.68852,0
2020-09-29T04:09:40Z,Murray-Smitham,grocery_pos,141.78,Vinton,CA,40.0235,-120.7986,128,Education administrator,1966-02-21,55b910fe659319f00a3f6f9f6857a142,39.977634,-120.373739,0
2020-04-17T14:33:29Z,Bahringer-Streich,food_dining,26.68,Blairstown,MO,38.5319,-93.9221,467,Agricultural consultant,1950-05-27,36ae59cd3cff402e14411eaae0e3f45a,38.337493,-94.745905,0
2019-01-31T05:58:54Z,"Reilly, Heaney and Cole",gas_transport,63.58,Lowell,OR,43.92100000000001,-122.7806,1420,Systems analyst,1965-11-11,a46348fe4dc14997121d007eb28bafda,44.344323,-123.060776,0
2019-12-19T23:36:54Z,Kassulke PLC,shopping_net,4.19,Hawthorne,CA,33.9143,-118.3493,93193,"Editor, magazine features",1995-04-19,f43b5c82ae222d8992f9ce286b7c157f,34.591392,-119.327569,0
2019-06-18T00:21:46Z,"Robel, Cummerata and Prosacco",gas_transport,51.83,Mendon,UT,41.71,-111.9817,2078,"Scientist, audiological",1963-06-13,215c38e1a2a1812ea7fd24f0865e7783,41.104571,-112.04963899999998,0
2019-04-05T23:58:38Z,Bahringer Group,health_fitness,72.66,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,88acae7b8f43ba96097435a27d203bef,39.408651,-90.634356,0
2020-03-23T20:11:59Z,Harris Group,food_dining,14.94,Phoenix,AZ,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,56ba9eef514c92757ea377eb6577c858,33.353983,-111.815471,0
2020-12-28T04:19:48Z,Turcotte-Halvorson,misc_pos,31.69,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,1974-12-23,50fd011a26e07af66dabda9de58f2b96,39.070715,-93.952482,0
2019-06-23T05:49:04Z,Erdman-Kertzmann,gas_transport,70.91,Oakland,CA,37.7878,-122.1884,381459,Barista,1974-01-03,425b4cc6e49f399b5cdbd0e52e65fb2b,38.072096,-123.11906299999998,0
2020-04-19T00:12:37Z,Parisian and Sons,gas_transport,93.03,Jelm,WY,41.0539,-106.0763,100,Public librarian,1974-04-16,7ebfa9f61b20bdd439f41ddede1a3b7e,41.522764,-105.622809,0
2020-01-09T19:45:48Z,Botsford and Sons,home,28.89,Lowell,OR,43.92100000000001,-122.7806,1420,Systems analyst,1965-11-11,7b446f15944fa839ec3983e598582054,43.846607,-123.613069,0
2020-05-14T22:07:47Z,"Weber, Thiel and Hammes",kids_pets,136.61,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,dd992f0a862931d916b50f93e2dac14a,34.719302,-118.197442,0
2020-03-03T07:45:56Z,Klocko LLC,misc_net,6.17,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,1967-08-30,a7634c13f54aa11be35d8cb2440b8672,31.963187,-106.469099,0
2020-08-16T06:22:34Z,"Raynor, Feest and Mille",gas_transport,54.54,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,1950-08-19,3e248500ad6e86f317ebd048c56deb00,40.246411,-98.996626,0
2020-09-29T16:22:03Z,Douglas-White,entertainment,73.96,Lonetree,WY,41.0552,-110.1603,49,Research scientist (physical sciences),1981-07-05,2889c60e39eb54ec31f4ab4c6c4bd160,41.911011,-110.530925,0
2020-10-31T19:37:58Z,Rau-Robel,kids_pets,58.27,Oakland,CA,37.7878,-122.1884,381459,Barista,1974-01-03,938ce85a2360406a8e7530f30dd68e03,36.909182,-122.650626,0
2019-11-02T17:02:02Z,Heathcote LLC,shopping_net,73.78,Sun City,CA,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,74a8a3efdbdb6f62dc5fdaab7852abd5,34.183840999999994,-117.248041,0
2019-07-02T12:21:30Z,"Reinger, Weissnat and Strosin",food_dining,19.11,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,1954-07-05,c7ca4f82c68946d798a66132da7c7a2a,37.934788,-121.970266,0
2019-01-14T17:05:14Z,Windler LLC,kids_pets,57.94,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,1939-11-04,1bfb8d6407d05c2f3098122b56f2450d,39.969724,-106.385896,0
2019-01-26T15:26:55Z,Yost-Rogahn,personal_care,30.84,Fields Landing,CA,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,6d032d6e71855c1c96eeb87dd19fb5bf,39.756142,-125.032565,0
2020-12-19T14:40:05Z,Hills-Witting,shopping_net,4.76,Fullerton,NE,41.36600000000001,-98.0054,1749,"Surveyor, mining",1973-05-07,7980766c9b5109389a188f933e949c43,42.251429,-98.957252,0
2020-02-08T20:52:04Z,Mohr-Baye,shopping_net,4.09,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,1986-02-17,723cbfa64e0ef53cc84b64ab647c9971,43.268612,-109.803922,0
2020-06-18T14:28:46Z,"Greenholt, O'Hara and Balistreri",shopping_net,5.44,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,3d45d131dd9e41ed158f0498095c7eb5,37.581224,-90.851646,0
2020-12-15T08:25:15Z,Bauch-Rayno,grocery_pos,80.79,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,a18a5c43c46f88e57ee0e396723c436b,46.353827,-116.782884,0
2019-02-24T10:47:10Z,Cummings LLC,gas_transport,45.7,Brashear,MO,40.1959,-92.4333,805,Private music teacher,1970-06-27,3544b60d7b47e8f9ca71e969e69dd523,40.861884,-92.83751,0
2019-12-26T11:42:41Z,McDermott-Weimann,grocery_pos,116.68,Jelm,WY,41.0539,-106.0763,100,Public librarian,1974-04-16,1136c05fc276c282203d813b68c37ae6,40.13349,-105.795517,0
2019-07-25T16:29:20Z,Kuphal-Toy,food_dining,58.36,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,1974-12-23,f182fd14f04cbf1c8ee4404c339ba1d9,40.101797,-94.258603,0
2019-04-07T01:10:43Z,O'Keefe-Hudson,grocery_pos,82.17,Conway,WA,48.34,-122.3456,85,"Research officer, political party",1984-09-01,5c41cccc8381a3361a28a6a73299ac2e,48.749326,-122.057092,0
2020-08-20T14:31:03Z,Schiller Lt,personal_care,32.52,Burlington,WA,48.4786,-122.3345,14871,Public house manager,1974-03-10,567f3bc5f4f39e13ce2e0919fb62c1b9,47.600553000000005,-123.234908,0
2020-08-13T04:49:27Z,Welch Inc,misc_net,4.24,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,c7a2593c06f71e11d0bc4322541acb19,39.700103000000006,-92.944838,0
2020-10-17T18:21:10Z,Beier and Sons,home,95.03,Dumont,CO,39.7532,-105.6356,565,Mental health nurse,1978-08-27,d69818bcb0ebd579967ec12d0e06ce0b,38.835507,-104.740539,0
2020-01-27T17:27:12Z,Dickinson Lt,personal_care,49.82,Redford,MO,37.3272,-91.0243,241,Investment analyst,1974-10-27,df5c7137ea9ccc6d2411bce3625987dc,37.088371,-90.215316,0
2020-10-05T16:09:04Z,Donnelly PLC,misc_net,42.56,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,e09b575027d17afb0fc3f0c1ed2ac2e4,49.443978,-118.696868,0
2019-06-22T20:28:36Z,"Haley, Jewess and Bechtel",shopping_pos,1.24,Laramie,WY,41.4247,-105.4781,35371,"Pilot, airline",1988-09-02,30fb24e044526bb30868a2171262db68,41.287086,-105.263856,0
2019-11-08T18:50:44Z,"Larson, Quitzon and Spence",travel,573.89,Ravenna,NE,41.0233,-98.9041,2202,"Solicitor, Scotland",1974-06-21,aa39be80c1ea0c5e9f8a84728f914b4c,40.319479,-98.963018,0
2019-02-18T19:01:18Z,Effertz LLC,entertainment,62.44,Independence,MO,39.1412,-94.3515,123373,"Engineer, production",1992-11-27,ca4e93a32b5dfdf169664798d768851d,39.325187,-94.496975,0
2019-07-22T16:16:44Z,Weber and Sons,food_dining,8.37,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,754d445f9a0520b15aa4c5b7a1c35508,38.338061,-109.893174,0
2020-03-10T01:48:55Z,Bauch-Blan,entertainment,62.73,June Lake,CA,37.7773,-119.0825,633,Health service manager,1927-09-09,56384e37b413b91ad219708f4726b013,37.559883,-118.186057,0
2019-04-10T00:46:00Z,Dach-Bore,grocery_net,27.7,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,c8f7bdc3d9f6bc0d2e2a504c01f7bb9f,42.838878,-117.100702,0
2020-08-29T07:33:27Z,"Streich, Hansen and Veum",gas_transport,36.9,Manville,WY,42.73,-104.7024,241,Educational psychologist,1980-12-16,97d0a9735ca58381da81f8526fa520f5,43.289559,-104.353285,0
2020-07-27T12:59:04Z,"Greenholt, O'Hara and Balistreri",shopping_net,155.21,Rock Springs,WY,41.606,-109.23,27971,Music therapist,1984-08-01,ea038038c671b35691a8fc3dfa6b4b9d,41.858585,-109.004736,0
2019-12-17T04:05:21Z,"Labadie, Treutel and Bode",shopping_net,96.87,Roseland,NE,40.4591,-98.5551,463,"Nurse, mental health",1948-05-31,a29817334821324d4ad88a0e6f80a745,40.662205,-99.25834,0
2019-09-09T22:40:58Z,"McDermott, Osinski and Mo",home,48.14,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,1981-10-24,709daf6aabd7b9aafd7054115f57b7ba,32.57219,-111.94697,0
2020-09-22T20:50:37Z,Berge-Ullrich,home,76.46,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,1976-02-26,34f9baa7682fa9f0a084cf3a0fdfc7ff,42.80179,-109.5267,0
2019-04-08T13:17:35Z,"Feil, Hilpert and Koss",food_dining,26.39,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,1972-10-18,21cd641e1e0856590706d732b0087fec,38.442979,-123.561448,0
2019-03-04T18:04:59Z,Emmerich-R,personal_care,2.58,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,1dbec96b13635ed4657255f5486f7f07,43.78451,-116.073013,0
2019-12-04T19:00:03Z,Friesen Lt,health_fitness,3.02,Paradise Valley,AZ,33.5494,-111.9565,17047,Building surveyor,1935-01-29,7cc8c070e277b84307fdd2487fa5557c,33.420912,-111.075843,0
2019-04-26T17:58:41Z,Zulauf LLC,personal_care,9.43,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,1984-02-29,511263c2169597086a6fcd17c56bc9a9,47.214046,-121.427598,0
2019-09-02T21:44:54Z,"Lesch, D'Amore and Brown",food_dining,96.1,Wendel,CA,40.3406,-120.2824,104,"Teacher, adult education",1989-08-16,711075276e357149d9e9a4d89abb5b8e,39.786664,-121.00331,0
2020-12-22T16:44:45Z,Bernier and Sons,kids_pets,49.23,Hooper,NE,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,b95e3e4f06e7548d8c119056458d9311,42.03055,-97.313392,0
2019-01-08T14:55:45Z,"Goyette, Howell and Collie",shopping_pos,1.55,Rock Springs,WY,41.606,-109.23,27971,Music therapist,1984-08-01,d56fc0a7cd7b985f7dae2b7c987743d1,42.422672,-108.497499,0
2019-09-14T17:07:56Z,"Wuckert, Wintheiser and Friesen",home,8.16,Corona,CA,33.8419,-117.6043,233717,Wellsite geologist,1966-05-22,adcacad0818b8769bc0c4615a996a332,34.626332,-116.986568,0
2019-12-20T18:57:18Z,"Reinger, Weissnat and Strosin",food_dining,57.26,Westerville,NE,41.4193,-99.3844,73,Product designer,1935-02-10,2764f55b13ef93b13bf0603733ad273d,41.138853000000005,-99.463356,0
2020-04-07T08:15:06Z,Kuhn LLC,misc_net,9.17,Conway,WA,48.34,-122.3456,85,"Research officer, political party",1984-09-01,98b790f12260b6ca8a14c17a7b3b97f1,48.261956,-121.40428500000002,0
2019-10-06T12:40:18Z,Berge-Hills,kids_pets,27.26,Arvada,CO,39.8422,-105.1097,122111,Hotel manager,1987-05-23,a556fc9087231f8ceb5f51a512d6af6b,40.528913,-104.611032,0
2020-05-12T12:26:21Z,Hermann and Sons,shopping_pos,3.24,Burlington,WA,48.4786,-122.3345,14871,Public house manager,1974-03-10,44a26b55109688f8b487a66afe0d1125,48.623345,-122.882044,0
2019-06-10T08:59:05Z,Kris-Padberg,shopping_pos,124.22,Fiddletown,CA,38.5234,-120.6763,832,Immigration officer,1987-05-19,30143c4d88bd186928fe8c542fbfd356,39.458899,-120.060253,0
2019-03-24T17:04:54Z,"Haley, Batz and Aue",health_fitness,2.73,Unionville,MO,40.4815,-92.9951,3805,"Investment banker, corporate",1950-09-15,ea30902700a4fbc101ca19f5fdc1b6c5,39.815243,-92.541178,0
2020-02-24T15:24:59Z,"Schuppe, Nolan and Hoege",shopping_pos,4.61,Riverton,WY,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11,b0fa041d5152ea64e4750e9a24929ada,42.202009,-107.356599,0
2020-06-02T11:13:20Z,Price Inc,shopping_net,3.24,Mendon,UT,41.71,-111.9817,2078,"Scientist, audiological",1963-06-13,d618c6ca4f1f2f77ee4dbff477f8d296,42.553776,-112.809043,0
2019-06-21T20:18:51Z,Wilkinson LLC,personal_care,160,Riverton,WY,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11,70c00ed7896a998126fc526b023504b7,42.442696000000005,-107.70489,0
2020-10-18T20:05:41Z,"Reichert, Rowe and Mraz",shopping_net,7.6,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,1986-02-17,a64a2d671751ded7cb2eee9386ccfac8,42.556523,-108.019025,0
2019-07-07T14:04:20Z,"Roob, Conn and Tremblay",shopping_pos,8.18,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,b077b454337f4333b5ecf48792017618,34.523853,-117.534619,0
2020-12-24T21:50:08Z,Renner Lt,home,33.4,Grenada,CA,41.6125,-122.5258,589,Systems analyst,1945-12-21,6df8ee7a1d25ede639cbc48115b5020f,41.552158,-121.861968,0
2020-09-06T22:12:33Z,"Hodkiewicz, Prohaska and Paucek",travel,2.69,Lamy,NM,35.4311,-105.9409,923,Public relations account executive,1964-06-22,3095fbcdc22f0b160f0e4a9fe6a51e0e,36.315199,-105.76585,0
2019-05-31T09:12:42Z,"Bernier, Volkman and Hoege",misc_net,6.05,Cascade Locks,OR,45.67100000000001,-121.8686,1288,Barrister,1936-05-01,5fa8fc6ee62839e8c0cc5bcfe816b695,44.984934,-122.758861,0
2019-04-03T05:50:37Z,"Stroman, Hudson and Erdman",gas_transport,46.39,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,1982-02-11,df7d97670a1daba8410d46226c97d23e,40.230626,-101.628152,0
2020-11-29T14:25:36Z,"Armstrong, Walter and Gottlieb",food_dining,5.79,June Lake,CA,37.7773,-119.0825,633,Health service manager,1927-09-09,a00d6e08012209ec8cac4e53d5805a6b,37.804516,-118.32313899999998,0
2019-07-07T10:51:45Z,Halvorson Group,misc_pos,379.29,Littleton,CO,39.5994,-105.0044,320420,Water engineer,1975-07-31,b8e2673950669a89604d607310a77dee,38.909849,-104.076892,0
2019-12-02T22:14:32Z,"Wuckert, Wintheiser and Friesen",home,15.13,Kirtland Afb,NM,35.0203,-106.5503,310,"Surveyor, land/geomatics",1978-09-30,2835b1d8ba69c58ed82e65bc2f65420f,35.463991,-106.598454,0
2020-04-22T17:05:37Z,"Bahringer, Osinski and Block",food_dining,50.17,Kissee Mills,MO,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18,332981fe7feacbb11ad1648d3cce54f6,36.186766,-93.517481,0
2020-12-06T05:34:19Z,"Mosciski, Gislason and Mertz",grocery_pos,202.96,Rock Springs,WY,41.606,-109.23,27971,Music therapist,1984-08-01,7356a1f9b6eba18ff5244aef439436fc,41.761195,-109.286982,0
2020-02-04T21:18:56Z,Rempel Inc,shopping_net,163.42,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,1972-10-18,2f54fee2f14436733e3f78e405974d0c,39.377523,-123.797676,0
2020-12-27T03:59:36Z,Hermann and Sons,shopping_pos,3.86,Honokaa,HI,20.0827,-155.488,4878,Physiotherapist,1966-12-03,645801d30238c96ddc6bcab15bedfe72,19.167279,-156.23115,0
2019-05-24T03:35:53Z,"Goldner, Kovacek and Abbott",grocery_pos,89.86,Smith River,CA,41.9404,-124.1587,1930,Web designer,1983-06-13,f6c49a5d463f0942c401452c7a206099,41.258845,-124.891614,0
2019-01-21T15:32:09Z,Stark-Koss,home,18.82,Lake Oswego,OR,45.4093,-122.6847,42817,Planning and development surveyor,1982-05-28,719a7ac25a3bef01d4d30fbe998a8638,45.804136,-123.304954,0
2020-08-31T17:56:40Z,Abernathy and Sons,food_dining,82.57,Matthews,MO,36.7154,-89.6287,1019,Aeronautical engineer,1979-01-26,e8e1ad61daf291b16dc0130196dd5d09,37.17253,-89.168541,0
2020-06-17T14:43:51Z,"Schiller, Blanda and Johnson",home,46.22,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,1981-10-24,4c752faed5487ad755ae7de3a370d9fc,34.095440999999994,-112.521677,0
2020-07-22T21:12:49Z,Padberg-Rogahn,entertainment,3.24,Oakland,CA,37.7878,-122.1884,381459,Barista,1974-01-03,723151364def937d8a8bafb5243476b1,37.846052,-122.715557,0
2020-12-05T09:36:28Z,Barton Inc,grocery_pos,117.65,Stayton,OR,44.8021,-122.7624,9587,"Engineer, biomedical",1968-03-24,bd92fb6a1d670d7a4d9cba54d904d964,45.290075,-123.322375,0
2020-01-30T00:46:21Z,"Reilly, Heaney and Cole",gas_transport,55.61,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,1988-10-26,d56536e8a74804109960f88621c7eea9,38.835414,-92.467168,0
2019-06-10T01:32:49Z,"Schumm, Bauch and Ondrick",grocery_pos,71,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972-07-18,dc1cd7a7d75f22586e2d893471c7f910,36.977151,-105.655455,0
2020-06-01T22:33:56Z,Kulas Group,health_fitness,9.8,Humboldt,AZ,34.5189,-112.2523,1179,"Civil engineer, contracting",1955-01-20,d1f247cb1bc8000e971b0b220d046a7d,33.617802000000005,-111.911853,0
2020-12-25T22:47:18Z,Schuppe-Schuppe,food_dining,5.9,Wheaton,MO,36.7651,-94.0492,760,Production manager,1985-08-31,9f7212c0e06743fc85905164f2f8e768,35.928335,-94.009038,0
2019-08-11T17:04:21Z,Kuhn Group,food_dining,48.55,Moriarty,NM,34.9889,-106.0609,7268,"Therapist, art",1988-08-04,82590fbc004df087dec34ed748aa1db3,35.068643,-105.35386499999998,0
2020-09-25T02:17:01Z,Hamill-Daugherty,misc_net,3.51,Redford,MO,37.3272,-91.0243,241,Investment analyst,1974-10-27,3160bf37f5ede20302beab7e46eb1dbc,37.867727,-91.461137,0
2020-03-11T06:54:20Z,"Schoen, Kuphal and Nitzsche",grocery_pos,82.5,Kirtland Afb,NM,35.0203,-106.5503,310,"Surveyor, land/geomatics",1978-09-30,8ae9a1c549daeab7a90243cbc4246f54,34.202834,-105.749366,0
2020-05-18T20:29:32Z,"Reichert, Shanahan and Hayes",shopping_net,70.14,Sun City,CA,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,f106e28cd9d4384e441d73dd02ccf001,33.102834,-117.378094,0
2020-09-10T18:35:05Z,Kassulke PLC,shopping_net,187.6,Sun City,CA,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,1c7687571e49aba9937b5974cf3ffe37,34.421887,-117.889657,0
2019-08-11T02:28:46Z,Wiza LLC,misc_pos,36.81,Ravenna,NE,41.0233,-98.9041,2202,"Solicitor, Scotland",1974-06-21,c36dd71d7559d9cf2634a0531bc3d033,41.153594,-98.995878,0
2019-12-11T15:14:45Z,Gottlieb Group,kids_pets,5.92,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,1939-11-04,58fabebb8f5a29bfb6321810b60ab474,38.591251,-105.928899,0
2019-06-15T17:50:15Z,Wilkinson PLC,kids_pets,20.2,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,1954-07-05,fb7ace37d9284e334fb781cbf64ace45,38.973325,-123.201582,0
2019-01-28T16:18:28Z,Jast-McDermott,shopping_pos,527.6,Odessa,MO,38.9829,-93.9757,9512,Clinical research associate,1972-12-31,4fb4171e933dfbf3f80c5cefdaf82a0b,39.893328,-94.214421,0
2020-09-14T20:48:02Z,"Windler, Goodwin and Kovacek",home,25.74,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,1972-10-18,7931142be7d8ba2e7000b9c52974605b,38.597022,-122.70758,0
2020-07-17T14:21:27Z,Padberg-Saue,home,70.94,Mound City,MO,40.1362,-95.2138,1631,Architect,1953-01-20,e37d120d21ce960384ed279c0ca0082f,40.68584,-96.180616,0
2019-11-11T13:49:03Z,Veum-Koelpin,travel,8.56,Albuquerque,NM,35.0561,-106.5506,641349,Charity officer,1967-01-24,e0b3095722bb3bd0c1f42ae2709636d5,35.847904,-107.153357,0
2020-12-24T16:47:53Z,"Nicolas, Hills and McGlynn",entertainment,35.71,Camden,MO,39.2048,-94.0259,464,Colour technologist,1959-05-28,7365014ff17ee7e90d75035fc3848adb,38.653255,-94.036665,0
2020-10-27T04:10:40Z,Brekke and Sons,gas_transport,71.78,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,1976-02-26,716f60aadf911124fa380750c9fc4973,42.728628,-108.634287,0
2019-12-01T03:54:54Z,Block-Parisian,misc_net,275.62,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,1982-02-11,9c21dd1c20472f688c5822f4d250353e,40.505945,-101.429408,0
2019-06-08T06:51:44Z,"Reilly, Heaney and Cole",gas_transport,63.21,Yellowstone National Park,WY,44.7957,-110.6137,369,Materials engineer,1941-11-16,850e69a845210265069c94e2d5e2ae43,44.508279,-110.661163,0
2019-01-02T23:42:11Z,"Lakin, Ferry and Beatty",food_dining,23.71,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,3c2f72bde38a86edc3d7c0a509aefdd1,48.281113,-119.026781,0
2019-08-20T03:02:16Z,Auer-Mosciski,grocery_pos,199,Newhall,CA,34.3795,-118.523,34882,Health physicist,1971-04-25,2e2873551dd48f14876cacd20d4c39a0,34.491705,-118.46782,0
2020-01-06T13:15:30Z,Gaylord-Powlowski,home,12.27,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972-07-18,a649cce5a1b37121798c5743a60819bd,35.906703,-105.898871,0
2019-05-27T21:54:01Z,"Koss, McLaughlin and Maye",food_dining,22.34,Malad City,ID,42.1808,-112.262,4154,Nature conservation officer,1962-01-19,d63551d323b745699f6005b2bb90af06,42.917826,-112.499402,0
2019-06-17T04:58:10Z,Mraz-Herzog,gas_transport,59.48,Red River,NM,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,2c1a0006cd0c24f5a6c06bd11d2fc989,36.205542,-105.324611,0
2020-06-18T19:33:47Z,Pfeffer and Sons,shopping_pos,146.16,Riverton,WY,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11,fdb0b1d2ebba4966d67786beed4d4c44,42.673606,-108.093613,0
2019-09-02T23:01:29Z,Medhurst Inc,home,44.71,Greenview,CA,41.5403,-122.9366,308,Call centre manager,1958-09-20,6230b7e917d519e45065465fbb7b500c,42.108178,-122.078485,0
2020-08-02T16:28:49Z,Baumbach Lt,personal_care,36.58,Daly City,CA,37.6787,-122.478,107941,"Buyer, industrial",1991-10-04,97275a19e9badd8770b5d90562425a5c,37.583915000000005,-121.642121,0
2019-11-14T12:25:22Z,Parker-Kunde,personal_care,21.7,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,1984-02-29,d9fbe00cc7229c2422689c53c9da7eef,48.264089,-121.388302,0
2020-03-24T21:20:30Z,Conroy Lt,shopping_pos,9.54,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,1997-01-18,26f3323c436ab20f8e51bb46d64c9cdf,36.82719,-122.65243,0
